Dependents,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Gender_Male,Married_Yes,Education_Not Graduate,Self_Employed_Yes,Property_Area_Semiurban,Property_Area_Urban,TotalIncome,TotalIncomeByPerson,Cuota,%Cuota,log_ApplicantIncome,log_TotalIncome,Loan_Status
0.6666666666666666,0.07916815718197893,0.03815969472244222,0.16931982633863962,0.7297297297297298,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.09101193424029676,0.033038465997677666,0.07592472420506165,0.04912432088966472,0.3685442328024684,0.3782211716618411,0
0.0,0.11205468663105432,0.0,0.12590448625180894,0.7297297297297298,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.07897087812314893,0.10999122665849873,0.056456846203763796,0.04048404283002456,0.4429304028759464,0.3485668449965096,0
0.6666666666666666,0.04607120204173029,0.11039911680706554,0.24167872648335742,0.7297297297297298,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.13735543449762577,0.04955553594387818,0.10837118754055808,0.050289653282154755,0.26622066279497014,0.4706931541892505,0
0.3333333333333333,0.07312593376400438,0.05999952000383997,0.23733719247467433,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.10822384711742943,0.0646969044121081,0.10642439974042829,0.06052858464899693,0.35243917280919,0.4160245274858818,0
0.0,0.11370803134741551,0.0,0.12301013024602024,0.7297297297297298,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.08030607587807459,0.11141884139978897,0.05515898767034393,0.038998309264136846,0.4461960754186922,0.3520058105787398,0
0.3333333333333333,0.08716433344656216,0.0,0.07670043415340086,0.7297297297297298,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.05887008283081345,0.038311988329898315,0.034393251135626225,0.030514151257537984,0.3885275732943936,0.2912771271641188,1
0.6666666666666666,0.036812471630107604,0.04180766553867569,0.05209840810419682,0.7297297297297298,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.06049659645954107,0.02216263733221195,0.02336145360155743,0.02013730979044716,0.22935477609883437,0.296349339159927,0
0.0,0.05259439846810082,0.0,0.07380607814761216,0.32432432432432434,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.030952311591458614,0.058649009235369406,0.07203114860480207,0.09405603380674674,0.28956043134851006,0.18705829001230256,0
0.3333333333333333,0.09266546223009123,0.1272469820241438,0.1866859623733719,0.7297297297297298,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.19202571348112757,0.1094980506569621,0.08371187540558078,0.027630143151817676,0.4014926415758149,0.5520411040863262,1
1.0,0.10366771979714935,0.029999760001919985,0.14616497829232994,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.10254318757829113,0.024892409761769978,0.06554185593770279,0.038150373047125166,0.42575207213008737,0.404074906558864,0
0.6666666666666666,0.06960881864010875,0.04883960928312574,0.20115774240231546,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.09409502723803419,0.0341372967379435,0.09020116807268007,0.05715869690859934,0.34262020637680424,0.3853583354851162,0
1.0,1.0,0.0,0.8552821997105644,0.32432432432432434,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7960521843835292,0.21027013066568387,0.772874756651525,0.0734738941088057,1.0,0.9351973617860696,0
0.6666666666666666,0.07754487327864248,0.0,0.10274963820549927,0.7297297297297298,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05110165952942776,0.018814231848094824,0.046073977936404935,0.04524289108546766,0.36430756437152567,0.2657718825332478,1
1.0,0.03317511325411297,0.018095855233158136,0.12301013024602024,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.03357415445567628,0.0064567121253809,0.03990914990266062,0.05066688485436674,0.21343291961180988,0.19856826587234444,0
0.0,0.12122323460360275,0.0,0.17800289435600578,0.7297297297297298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08637515658228216,0.11790799931474466,0.07981829980532122,0.05392886819282552,0.4605786818359885,0.36715163056051203,0
0.0,0.2715272997273477,0.0,0.29667149059334297,0.7297297297297298,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2077567706664336,0.2476911576138582,0.13303049967553537,0.042635849894852404,0.6549367008770068,0.5718232653811022,1
0.0,0.028245139918054146,0.05675954592363261,0.1606367583212735,0.7297297297297298,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.06870199357162972,0.09901157146639372,0.07203114860480207,0.057745654601848335,0.1902999014932445,0.3206878030454545,0
0.0,0.06110160855410479,0.0,0.0824891461649783,0.7297297297297298,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.03782251094862159,0.06599473599509924,0.03698896820246594,0.04399101209060918,0.31734350885245766,0.2163156775959867,0
0.0,0.1107620716709901,0.08599131206950344,0.16931982633863962,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16490906089472812,0.2018777027342711,0.07592472420506165,0.02885960178097526,0.44035048266215604,0.5144825737756769,0
0.0,0.07907797474290468,0.030887752897976815,0.13169319826338638,0.7297297297297298,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.08358337945834668,0.11492298667386502,0.05905256327060351,0.040537221028752096,0.3683105342056141,0.3602808994239286,1
0.0,0.1863650164282338,0.0,0.17221418234442834,0.7297297297297298,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1389819481263534,0.17415602012158046,0.0772225827384815,0.03463956727481305,0.5615362560654651,0.47346652236184905,0
0.0,0.07366702839844987,0.0,0.170767004341534,0.7297297297297298,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.04797001388605665,0.07684460802890512,0.07657365347177157,0.07822293250653657,0.3539197242994798,0.2548328113269718,1
0.6666666666666666,0.029778241382316346,0.0349437204502364,0.07380607814761216,0.5945945945945945,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.04787290859478932,0.017663487844509353,0.040882543802725504,0.04193484918082005,0.19770026212851333,0.2544870516240376,0
0.3333333333333333,0.522024054662581,0.0,0.7105643994211288,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.4100513686990804,0.22605630512539596,0.318624269954575,0.05590113319395563,0.8248916881313821,0.7507969205917191,1
0.6666666666666666,0.10318674678875338,0.0,0.170767004341534,0.7297297297297298,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.071809362892184,0.026194567450037752,0.07657365347177157,0.059493246299644996,0.4247342875272291,0.32940515208472876,1
0.0,0.04525956009006207,0.044231646146830825,0.21707670043415336,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06977015177557025,0.10015366325942592,0.0973393900064893,0.07750793683336091,0.2631758782195841,0.323713508400584,1
0.0,0.0782963936042612,0.09873521011831905,0.2069464544138929,0.7297297297297298,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.15158135966828828,0.18762751195302843,0.0927968851395198,0.03896836653377971,0.36627694562512136,0.49411044474704235,1
0.0,0.08821646190242838,0.03998368013055895,0.14471780028943557,0.7297297297297298,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.10016410794224177,0.13265136609752395,0.06489292667099286,0.038516494312252667,0.3910540358128367,0.39892303690851083,0
1.0,0.0595083854637931,0.039935680514555885,0.08827785817655572,0.32432432432432434,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.07693166700653518,0.018046348161491737,0.08500973393900066,0.06287785657264117,0.3123455068249035,0.3432360715427176,1
0.0,0.1759940359346954,0.0,0.19102749638205496,0.7297297297297298,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.13060661675454693,0.1652009821989416,0.08565866320571058,0.040983513462090046,0.5477029018881518,0.4588991007113674,0
1.0,0.16348873771639982,0.0,0.20405209840810418,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.12050766646274554,0.02969438661883718,0.09149902660609995,0.0471881738116838,0.5300608385305208,0.44032086058095743,1
0.0,0.07312593376400438,0.0,0.12445730824891461,0.7297297297297298,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04753304007535371,0.07637738865902832,0.05580791693705387,0.057409775009377224,0.35243917280919,0.2532736943147236,1
0.3333333333333333,0.3695856718140789,0.0,0.04486251808972504,0.7297297297297298,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.286946135694934,0.16024326555191548,0.020116807268007787,0.0011139881308609876,0.7340984033054339,0.6551856866032897,0
0.0,0.08094174515043911,0.12153502771977824,0.2575976845151953,0.7297297297297298,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.17678018275215818,0.21457049561592442,0.1155094094743673,0.0427151754520853,0.3731011604367782,0.5315155764632098,0
0.6666666666666666,0.4969833974129651,0.0,0.5658465991316932,0.7297297297297298,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.38982919179266073,0.13953852569793024,0.2537313432835821,0.04592695808454742,0.811852604191138,0.7370659171590823,0
0.0,0.12471028891447365,0.03482372141022872,0.22575976845151952,0.7297297297297298,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.12441615443625521,0.15858204112568683,0.10123296560674885,0.051050567247734074,0.4670096328810862,0.44765028631922554,1
0.3333333333333333,0.09615251654096212,0.08085535315717474,0.2778581765557163,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.14791563492294696,0.08591645079401317,0.12459441920830631,0.05455114572398921,0.4094109682929701,0.4882516241144428,1
0.0,0.4182240672881227,0.0,0.12590448625180894,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.32622522601256543,0.37435952011379303,0.056456846203763796,0.008873368093041182,0.7663766380056218,0.6891767670732754,0
1.0,0.09092193507465578,0.0,0.16931982633863962,0.32432432432432434,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.06190462318291723,0.014029559412134174,0.15768981181051267,0.13687891650383732,0.3974480147920212,0.30067093223400665,1
0.3333333333333333,0.15128404762835174,0.0,0.21852387843704774,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11065147939911245,0.06599473599509924,0.09798831927319922,0.05453116250205075,0.5117015278934756,0.42098731241657683,0
0.0,0.06110160855410479,0.08198334413324694,0.06801736613603473,0.32432432432432434,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.12075042969091386,0.1546625897450536,0.06683971447112264,0.033728728131054556,0.31734350885245766,0.44078144210089976,0
0.6666666666666666,0.059808993594040585,0.0,0.10419681620839363,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.03677862906749789,0.013709427621663026,0.046722907203114866,0.056170820665480965,0.31329537003076036,0.21205272413152176,0
1.0,0.02593045731514847,0.0,0.16931982633863962,0.7297297297297298,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.009419213252930152,0.0,0.07592472420506165,0.14981214748604246,0.1787431413957603,0.07036047629240727,1
0.0,0.579139599409604,0.0,0.6816208393632417,0.7297297297297298,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4561763820510579,0.513305369388824,0.3056456846203764,0.04788398614412091,0.8525424906044856,0.7799150139649429,1
0.0,0.24645658166470705,0.0,0.34008683068017365,0.7297297297297298,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.18751031743719715,0.22604332680956604,0.15249837767683325,0.05442602712186743,0.6305183738851112,0.546109178925219,1
0.0,0.06317580465281247,0.0,0.08972503617945007,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.039497577222982874,0.067785743579627,0.02871512005191434,0.03349060250602264,0.3237196462232088,0.2230301649423354,1
0.0,0.15416988567872764,0.0,0.30246020260492035,0.7297297297297298,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.11298200638952814,0.14635646761391033,0.1356262167423751,0.07507200680781287,0.5161524046828334,0.4256743751544958,1
0.0,0.47269426048896795,0.0,0.14616497829232994,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3702139229566619,0.42139293668139177,0.06554185593770279,0.009185891809302734,0.798597757283416,0.7231077012887734,0
0.0,0.13829777640166016,0.051407588739290085,0.24023154848046308,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.15216399141589226,0.1882504711128642,0.10772225827384814,0.04556705459237559,0.4907490940934425,0.49503103396525816,1
0.6666666666666666,0.15879925088453897,0.031199750401996785,0.14327062228654122,0.7297297297297298,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1482797797651994,0.05344903069285159,0.06424399740428294,0.026610234259821428,0.523147988631945,0.4888388541771933,0
0.3333333333333333,0.31661851926447115,0.0,0.4008683068017366,0.7297297297297298,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.244171254891679,0.13737547305961167,0.17975340687865024,0.05047222259205461,0.6941258587055312,0.6130919973818822,1
1.0,0.12624339037873583,0.07600739194086448,0.276410998552822,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16731241685359433,0.042205483078871724,0.12394548994159636,0.048503883237665774,0.4697910165467567,0.5180112048804006,0
1.0,0.14235598616000128,0.0,0.17221418234442834,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.10344141152251386,0.025132508604623335,0.0772225827384815,0.04499457191410782,0.4974664612587092,0.405996861421587,0
0.0,0.13072245151942344,0.0,0.18379160636758318,0.7297297297297298,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.09404647459240052,0.12611029491924863,0.08241401687216093,0.052083917001812786,0.4777624592639289,0.3852472658006896,0
0.3333333333333333,0.0575544326171844,0.044231646146830825,0.16497829232995656,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.07969916780765383,0.04944738331196226,0.054023361453601565,0.038398279219232015,0.3060917023045393,0.35044760774078165,0
0.0,0.04306512073925539,0.052007583939328486,0.15340086830680172,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.07586350880259465,0.10666877780604142,0.06878650227125244,0.05117482570113501,0.25477420205650114,0.3404048741906558,0
0.0,0.06004948009823857,0.13682290541675668,0.21128798842257596,0.05405405405405406,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.17537215602878198,0.2130650109796547,0.5976638546398443,0.23668592306614172,0.31405295063405925,0.5295459121558506,0
0.0,0.028816295365524377,0.04442364461084311,0.059334298118668596,0.7297297297297298,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.056685213777298724,0.08616303879478147,0.026606099935107073,0.024201171076411555,0.19307977693825418,0.2843236170046275,0
0.0,0.11394851785161351,0.0,0.21562952243125902,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.08050028646060924,0.11162649445306755,0.07105775470473719,0.05055320986073025,0.44666792971637337,0.3525027038429336,0
0.0,0.08938883361039358,0.056063551491588065,0.18089725036179446,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.11737602081937444,0.15105461794433825,0.08111615833874107,0.04251790019282674,0.3938426791364331,0.434314036851434,0
0.0,0.06071081798478305,0.0,0.11432706222865412,0.7297297297297298,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.037506918752002794,0.06565729978352154,0.051265412070084365,0.060842448701833064,0.3161258047329252,0.21503335596036743,1
0.0,0.14211549965580328,0.10000719994240047,0.24023154848046308,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.20440663811771104,0.24410914244480267,0.10772225827384814,0.034380380984218105,0.49707284919164874,0.5677200407744456,0
0.0,0.03515912691374641,0.21551827585379318,0.18523878437047755,0.7297297297297298,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23487342325283306,0.2766847151778802,0.08306294613887086,0.022135562771797276,0.22222943808370754,0.6030904432958941,0
0.0,0.04559022903333432,0.05524755801953585,0.18523878437047755,0.7297297297297298,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.08118002349948047,0.11235328013954259,0.08306294613887086,0.05895461527456786,0.2644203397549396,0.35423527483884687,0
0.6666666666666666,0.09966963166485775,0.057191542467660256,0.170767004341534,0.7297297297297298,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1268195103951214,0.045800476563757166,0.07657365347177157,0.0373324343650836,0.4171772888607541,0.45206850469801374,0
0.0,0.036000829678439386,0.0,0.08827785817655572,0.7297297297297298,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.017551781396568295,0.044320948559147276,0.039584685269305656,0.0673281778481758,0.22587950441229898,0.11999813223114053,0
0.0,0.07988961669457291,0.0,0.14327062228654122,0.7297297297297298,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.05299521270914051,0.08221763078248842,0.06424399740428294,0.061592544058484515,0.3704068425868501,0.2721948191824044,0
0.0,0.10117267231609518,0.058823529411764705,0.14616497829232994,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.12968411648750738,0.16421463019586835,0.06554185593770279,0.030924137616586512,0.42043172825172626,0.45724973693480075,1
0.0,0.04204305309641393,0.06074351405188758,0.18379160636758318,0.7297297297297298,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.08387469533214864,0.11523446625378292,0.08241401687216093,0.057027910404291345,0.2507734720353607,0.3610053620712921,0
0.0,0.045439924968210574,0.0,0.0723589001447178,0.7297297297297298,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.02517454676105301,0.0524713309003316,0.03244646333549643,0.0480563164589477,0.2638553600146758,0.1599891780763274,0
0.3333333333333333,0.09275564466916547,0.058223534211726304,0.21562952243125902,0.7297297297297298,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.12227983802837415,0.07221134927762678,0.09669046073977937,0.049381123185631884,0.401700267909054,0.44366670141433895,1
0.0,0.4123020871222472,0.050399596803225574,0.426917510853835,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.37242306833299343,0.42375499016243556,0.19143413367942896,0.035213100972172735,0.7626395687198437,0.7247131042864772,1
0.0,0.270415049645432,0.0,0.24746743849493485,0.7297297297297298,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.20685854672221088,0.24673076224244475,0.11096690460739779,0.035107579088012084,0.6538972992000796,0.5707287078140846,0
0.6666666666666666,0.12678448501318132,0.0,0.21128798842257596,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.09086627630339576,0.03298655273435802,0.09474367293964957,0.06182025949412082,0.4707661311894671,0.37787967730700833,0
0.6666666666666666,0.01901647031945621,0.47999616003071977,0.33285094066570187,0.7297297297297298,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.48936211534166496,0.1750125889663546,0.1492537313432836,0.019292762813005026,0.1410820492030571,0.7992198604245724,1
0.0,0.16631445414072624,0.0,0.13892908827785816,0.7297297297297298,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12278964080752759,0.15684294680447872,0.06229720960415316,0.030786867619132924,0.5341454511155832,0.44462222329044776,1
1.0,0.06197337213182251,0.0,0.130246020260492,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.03852652431030966,0.007780500340031856,0.05840363400389358,0.06812205587793212,0.32004101884439606,0.21915633105972887,0
0.0,0.14581297965784742,0.05183958528331773,0.2532561505065123,0.7297297297297298,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.15867004593080275,0.19520684839769667,0.1135626216742375,0.04639286637088002,0.5030644121812853,0.5051205807622976,0
0.0,0.0386461812246173,0.04879160966712266,0.14616497829232994,0.7297297297297298,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.06904186209106533,0.09937496430963123,0.06554185593770279,0.05226869437826954,0.23705125944264882,0.3216538947078966,0
0.0,0.036060951304488886,0.05759953920368637,0.15340086830680172,0.7297297297297298,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.07586350880259465,0.10666877780604142,0.06878650227125244,0.05117482570113501,0.2261384142646996,0.3404048741906558,0
0.0,0.10117267231609518,0.058823529411764705,0.14616497829232994,0.7297297297297298,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.12968411648750738,0.16421463019586835,0.06554185593770279,0.030924137616586512,0.42043172825172626,0.45724973693480075,1
0.0,0.06110160855410479,0.03998368013055895,0.13169319826338638,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.07826686476146084,0.10923848434036386,0.0428293316028553,0.030605905276397758,0.31734350885245766,0.3467373158396043,1
0.0,0.06711377115905459,0.05409556723546212,0.16931982633863962,0.32432432432432434,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.09739660714112312,0.12969231008830415,0.15768981181051267,0.09865965644528563,0.33544006824407546,0.3928147120653369,1
0.0,0.04105104626659721,0.03482372141022872,0.1345875542691751,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.05685514803701654,0.08634473521640024,0.043802725502920185,0.03996324848200862,0.24683504654817812,0.2848703573454556,1
0.0,0.033535843010409974,0.07559939520483837,0.17221418234442834,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.09203153979860361,0.12395589449148334,0.0772225827384815,0.049547531011614555,0.21505294925195173,0.3806006372640791,0
0.0,0.06161264237552552,0.01591187270501836,0.1345875542691751,0.7297297297297298,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.054330410464066184,0.08364524552377868,0.060350421804023356,0.056904333013943646,0.3189279534718783,0.27664126361074315,0
0.3333333333333333,0.21357005221563163,0.005759953920368637,0.3531114327062228,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1667783377516241,0.09600060219385428,0.15833874107722262,0.06304893151665929,0.5948796997398169,0.5172307006945549,0
0.6666666666666666,0.22141592441509114,0.07600739194086448,0.22575976845151952,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.244171254891679,0.08762526237828483,0.10123296560674885,0.026707784086754675,0.6038026386211848,0.6130919973818822,0
0.3333333333333333,0.07510994742363782,0.029039767681858546,0.17510853835021706,0.7297297297297298,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.07850962798962915,0.0488114458362966,0.07852044127190136,0.057094391063552484,0.35783006332865197,0.3473694692657361,0
0.0,0.05463853375378376,0.048383612931096553,0.14616497829232994,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08154416834173293,0.11274262961443993,0.06554185593770279,0.046050617760616516,0.2964917751254146,0.35515927294101823,0
1.0,0.09434886775947716,0.0,0.04486251808972504,0.32432432432432434,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06467212398403588,0.01476932341443912,0.046073977936404935,0.03830764798663167,0.4053432081217685,0.30898508430242666,0
0.0,0.22144598522811584,0.0,0.21852387843704774,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16731241685359433,0.20444740926859356,0.09798831927319922,0.03766345290603812,0.6038362858703072,0.5180112048804006,1
0.0,0.25117612930959266,0.0,0.0955137481910275,0.32432432432432434,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1913217001194395,0.2301185179801582,0.09149902660609995,0.03064095167383119,0.6352805304251392,0.5511240394857877,0
0.3333333333333333,0.09966963166485775,0.07199942400460796,0.23589001447178,0.10810810810810811,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.14179800157310568,0.0826459152048755,0.47251321034578664,0.22290444403138707,0.4171772888607541,0.47820743185779957,1
0.6666666666666666,0.05728388529996167,0.04492764057887537,0.17800289435600578,0.7297297297297298,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.08018469426399044,0.02917958009091736,0.07981829980532122,0.05713327700976777,0.3052146923273624,0.3516948271349696,1
0.0,0.04423749244722061,0.07999136006911944,0.17366136034732269,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.10511647779687515,0.13794651895612778,0.07787151200519143,0.04477987989687091,0.25929406626168916,0.40954796895791645,0
0.0,0.19135511139034214,0.19999040007679939,0.24023154848046308,0.5945945945945945,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.34530641574659404,0.3947614325984137,0.13043478260869568,0.02457792004594334,0.5679567147960718,0.7043761610005639,0
0.0,0.5771255249369458,0.0,0.9276410998552822,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4545498684223303,0.5115662750676159,0.3105126541207009,0.048902013442682225,0.8516124292817064,0.7789355989021853,0
0.0,0.4092960058197723,0.0,0.61794500723589,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3190151581359668,0.36665040051082565,0.27709279688513955,0.061829071330145015,0.7607233489323968,0.6832234859972512,0
0.0,0.07643262319672676,0.0,0.09696092619392185,0.7297297297297298,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05020343558520503,0.07923261814160881,0.04347826086956522,0.04320597036277287,0.36136725800196645,0.2626755486927381,1
0.0,0.0605003922936098,0.049991600067199465,0.1606367583212735,0.7297297297297298,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08790456491974247,0.11954326710931348,0.07203114860480207,0.04783371640104727,0.31546792092129516,0.3708488986629326,0
0.3333333333333333,0.12873843785979,0.016511867905056758,0.21852387843704774,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.10914634738446898,0.06519008041364473,0.09798831927319922,0.05516003160228593,0.47425941216658885,0.4179202245862652,0
0.0,0.05890716920329811,0.05771953824369405,0.14761215629522428,0.7297297297297298,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.09443489575746981,0.1265256010258058,0.06619078520441271,0.04132067498069086,0.3104360724784119,0.3861346556573473,0
1.0,0.06395738579145595,0.0,0.150506512301013,0.7297297297297298,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.04012876161622046,0.00820878476241893,0.06748864373783257,0.0767644823175541,0.3260851317335516,0.2255211750325552,0
0.0,0.02106060560513914,0.093359253125975,0.2778581765557163,0.7297297297297298,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.09992134471407345,0.13239179978092572,0.12459441920830631,0.07598207263359714,0.15275273974174253,0.39839224627022496,1
0.0,0.08554104954322571,0.0,0.15484804630969606,0.32432432432432434,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05755916139870461,0.08709747753453509,0.1447112264763141,0.13172529544681108,0.38458439244934484,0.2871247012753826,0
0.0,0.06332610871793622,0.04319965440276478,0.16497829232995656,0.7297297297297298,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.08331633990736155,0.11463746372560699,0.07397793640493186,0.051299731195887474,0.32417609976732065,0.35961524358751396,1
0.0,0.10760568630339147,0.0,0.15340086830680172,0.7297297297297298,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07537798234625805,0.10614964517284496,0.06878650227125244,0.051424982262039384,0.4339490889244586,0.3391089372736489,0
0.0,0.07892767067778093,0.10238318093455252,0.17800289435600578,0.32432432432432434,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.15578116351559995,0.19211800923017777,0.16547696301103182,0.07017288136104936,0.36792060318709785,0.5006830189906024,1
1.0,0.12873843785979,0.0,0.12301013024602024,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.09244423728648972,0.022192920069148414,0.05515898767034393,0.0347414923417931,0.47425941216658885,0.38155832937396683,1
0.0,0.15128404762835174,0.05399956800345597,0.3704775687409551,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16527320573698057,0.20226705220916844,0.16612589227774174,0.06685081882711233,0.5117015278934756,0.5150199328913425,1
0.3333333333333333,0.08740481995076015,0.0,0.08393632416787264,0.7297297297297298,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.05906429341334808,0.038415814856537604,0.03763789746917586,0.03335371743574418,0.38910706066205547,0.2918873650513043,1
0.6666666666666666,0.06930821050986126,0.0436796505627955,0.10419681620839363,0.7297297297297298,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.08863285460424737,0.0321905493634568,0.046722907203114866,0.030222975723875497,0.34176480806171217,0.3725933626924869,0
