codmes,id_persona,codtarget,cem,ingreso_neto,linea_ofrecida,margen
201901,94813,0,100.0,3083.0,1000,-5.0
201901,202325,0,208.0,3083.0,5900,-5.0
201901,139840,0,438.0,3083.0,1000,-5.0
201901,184812,0,414.0,3083.0,4200,-5.0
201901,190883,0,3605.0,3083.0,39200,-5.0
201901,71787,0,539.0,3083.0,3900,-5.0
201901,161283,0,1451.0,3083.0,4700,-5.0
201901,245666,0,690.0,3083.0,2600,-5.0
201901,192093,0,525.0,3083.0,6000,-5.0
201901,11345,0,722.0,3083.0,10600,-5.0
201901,15192,0,7197.0,3083.0,64200,-5.0
201901,184234,0,904.0,3083.0,8200,-5.0
201901,49135,0,1.0,3083.0,20800,-5.0
201901,36395,0,466.0,3083.0,10600,-5.0
201901,31322,0,1134.0,3083.0,7800,-5.0
201901,133611,0,1330.0,3083.0,8400,-5.0
201901,172463,0,647.0,3083.0,13900,-5.0
201901,114735,0,1.0,3083.0,12000,-5.0
201901,200524,0,859.0,3083.0,7700,-5.0
201901,129207,0,53.0,3083.0,1700,-5.0
201901,221932,0,554.0,3083.0,1100,-5.0
201901,169829,0,846.0,3083.0,17900,-5.0
201901,238881,0,344.0,3083.0,900,-5.0
201901,83021,0,597.0,3083.0,1800,-5.0
201901,20621,0,883.0,3083.0,7700,-5.0
201901,193678,0,885.0,3083.0,10600,-5.0
201901,94207,0,1090.0,3083.0,4700,-5.0
201901,210582,0,700.0,3083.0,4200,-5.0
201901,55765,0,842.0,3083.0,17400,-5.0
201901,20682,0,626.0,3083.0,1800,-5.0
201901,859,0,556.0,3083.0,10600,-5.0
201901,207146,0,29.0,3083.0,1000,-5.0
201901,61110,0,523.0,3083.0,3600,-5.0
201901,210136,0,1269.0,3083.0,16900,-5.0
201901,23006,0,279.0,3083.0,4500,-5.0
201901,152766,0,1019.0,3083.0,1300,-5.0
201901,250362,0,1075.0,3083.0,2500,-5.0
201901,29601,0,456.0,3083.0,1000,-5.0
201901,170696,0,199.0,3083.0,2600,-5.0
201901,158099,0,566.0,3083.0,11500,-5.0
201901,75511,0,197.0,3083.0,1400,-5.0
201901,230953,0,311.0,3083.0,4700,-5.0
201901,4124,0,1498.0,3083.0,17900,-5.0
201901,36519,0,845.0,3083.0,2600,-5.0
201901,95311,0,611.0,3083.0,11500,-5.0
201901,175567,0,597.0,3083.0,4500,-5.0
201901,97937,0,223.0,3083.0,1800,-5.0
201901,122411,0,1114.0,3083.0,6400,-5.0
201901,30954,0,620.0,3083.0,1900,-5.0
201901,73378,0,1131.0,3083.0,1100,-5.0
201901,91518,0,253.0,3083.0,8700,-5.0
201901,220472,0,243.0,3083.0,700,-5.0
201901,196051,0,1.0,3083.0,4000,-5.0
201901,38213,0,779.0,3083.0,8700,-5.0
201901,85866,0,241.0,3083.0,1400,-5.0
201901,149538,0,1.0,3083.0,16500,-5.0
201901,168240,0,1.0,3083.0,16800,-5.0
201901,137528,0,700.0,3083.0,4000,-5.0
201901,197287,0,811.0,3083.0,2100,-5.0
201901,67406,0,975.0,3083.0,9300,-5.0
201901,165408,0,968.0,3083.0,4700,-5.0
201901,16064,0,830.0,3083.0,4200,-5.0
201901,241172,0,1.0,3083.0,2400,-5.0
201901,97212,0,1488.0,3083.0,2500,-5.0
201901,10951,0,1520.0,3083.0,18200,-5.0
201901,121225,0,490.0,3083.0,3800,-5.0
201901,199294,0,1194.0,3083.0,2600,-5.0
201901,114178,0,364.0,3083.0,1600,-5.0
201901,22794,0,387.0,3083.0,13500,-5.0
201901,159167,0,688.0,3083.0,2000,-5.0
201901,213171,0,719.0,3083.0,7400,-5.0
201901,107067,0,500.0,3083.0,10600,-5.0
201901,178584,0,59.0,3083.0,2900,-5.0
201901,176079,0,958.0,3083.0,1800,-5.0
201901,192322,0,945.0,3083.0,2600,-5.0
201901,153024,0,313.0,3083.0,1600,-5.0
201901,46143,0,981.0,3083.0,16500,-5.0
201901,6337,0,1.0,3083.0,1300,-5.0
201901,112296,0,876.0,3083.0,2400,-5.0
201901,32601,0,1.0,3083.0,8300,-5.0
201901,139287,0,1838.0,3083.0,25400,-5.0
201901,5355,0,625.0,3083.0,6100,-5.0
201901,224545,0,3292.0,3083.0,26000,-5.0
201901,79093,0,72.0,3083.0,1700,-5.0
201901,239623,0,951.0,3083.0,8400,-5.0
201901,43872,0,652.0,3083.0,10600,-5.0
201901,73131,0,1095.0,3083.0,12900,-5.0
201901,125782,0,1414.0,3083.0,16500,-5.0
201901,53245,0,512.0,3083.0,1000,-5.0
201901,202397,0,621.0,3083.0,1300,-5.0
201901,112239,0,819.0,3083.0,1000,-5.0
201901,92684,0,726.0,3083.0,3800,-5.0
201901,42528,0,189.0,3083.0,10600,-5.0
201901,13548,0,576.0,3083.0,1200,-5.0
201901,189438,0,1156.0,3083.0,13500,-5.0
201901,110751,0,193.0,3083.0,1700,-5.0
201901,234655,0,759.0,3083.0,1000,-5.0
201901,30782,0,971.0,3083.0,1300,-5.0
201901,170108,0,518.0,3083.0,1700,-5.0
201901,236198,0,293.0,3083.0,1200,-5.0
201901,167823,0,766.0,3083.0,4200,-5.0
201901,176145,0,177.0,3083.0,1000,-5.0
201901,13245,0,1.0,3083.0,20100,-5.0
201901,34599,0,825.0,3083.0,1500,-5.0
201901,55652,0,787.0,3083.0,1000,-5.0
201901,17805,0,963.0,3083.0,1300,-5.0
201901,34628,0,1256.0,3083.0,1500,-5.0
201901,158711,0,1116.0,3083.0,1400,-5.0
201901,174302,0,512.0,3083.0,900,-5.0
201901,155703,0,1550.0,3083.0,3000,-5.0
201901,37032,0,286.0,3083.0,1900,-5.0
201901,133372,0,579.0,3083.0,4000,-5.0
201901,217377,0,450.0,3083.0,1300,-5.0
201901,1525,0,278.0,3083.0,1000,-5.0
201901,80742,0,5849.0,3083.0,27500,-5.0
201901,125555,0,1393.0,3083.0,1500,-5.0
201901,157207,0,720.0,3083.0,4200,-5.0
201901,38938,0,1272.0,3083.0,4700,-5.0
201901,78764,0,768.0,3083.0,10600,-5.0
201901,60238,0,211.0,3083.0,5300,-5.0
201901,40494,0,1330.0,3083.0,19700,-5.0
201901,224708,0,74.0,3083.0,4500,-5.0
201901,245847,0,508.0,3083.0,11700,-5.0
201901,73526,0,3479.0,3083.0,4800,-5.0
201901,237871,0,1002.0,3083.0,2600,-5.0
201901,200818,0,1277.0,3083.0,1300,-5.0
201901,137352,0,4665.0,3083.0,44400,-5.0
201901,56283,0,943.0,3083.0,1300,-5.0
201901,5246,0,666.0,3083.0,5300,-5.0
201901,234484,0,344.0,3083.0,900,-5.0
201901,206190,0,225.0,3083.0,3900,-5.0
201901,239948,0,1739.0,3083.0,2000,-5.0
201901,129216,0,864.0,3083.0,2500,-5.0
201901,88875,0,395.0,3083.0,1800,-5.0
201901,115962,0,824.0,3083.0,7500,-5.0
201901,231002,0,1257.0,3083.0,9300,-5.0
201901,128061,0,240.0,3083.0,7100,-5.0
201901,111146,0,1195.0,3083.0,7700,-5.0
201901,217802,0,555.0,3083.0,1100,-5.0
201901,19649,0,4782.0,3083.0,70000,-5.0
201901,83525,0,1131.0,3083.0,11300,-5.0
201901,41534,0,787.0,3083.0,1000,-5.0
201901,150747,0,606.0,3083.0,3700,-5.0
201901,184772,0,329.0,3083.0,3800,-5.0
201901,15151,0,383.0,3083.0,2500,-5.0
201901,221804,0,1419.0,3083.0,4600,-5.0
201901,113081,0,1762.0,3083.0,17700,-5.0
201901,131397,0,2179.0,3083.0,10600,-5.0
201901,171295,0,1.0,3083.0,9200,-5.0
201901,118943,0,636.0,3083.0,1900,-5.0
201901,110597,0,5152.0,3083.0,40000,-5.0
201901,119566,0,497.0,3083.0,3200,-5.0
201901,159750,0,898.0,3083.0,8100,-5.0
201901,54669,0,782.0,3083.0,14600,-5.0
201901,50615,0,878.0,3083.0,8300,-5.0
201901,106332,0,1.0,3083.0,55800,-5.0
201901,155668,0,541.0,3083.0,1600,-5.0
201901,2634,0,641.0,3083.0,1300,-5.0
201901,245852,0,784.0,3083.0,5300,-5.0
201901,21598,0,1286.0,3083.0,12600,-5.0
201901,185552,0,1.0,3083.0,15300,-5.0
201901,41881,0,1405.0,3083.0,4500,-5.0
201901,118617,0,1778.0,3083.0,23200,-5.0
201901,79694,0,1.0,3083.0,5300,-5.0
201901,103227,0,473.0,3083.0,1600,-5.0
201901,197814,0,977.0,3083.0,2600,-5.0
201901,168645,0,1979.0,3083.0,8000,-5.0
201901,193653,0,528.0,3083.0,1000,-5.0
201901,231814,0,566.0,3083.0,1800,-5.0
201901,159580,0,1059.0,3083.0,1500,-5.0
201901,230370,0,1596.0,3083.0,1600,-5.0
201901,199892,0,309.0,3083.0,1200,-5.0
201901,105050,0,5156.0,3083.0,28700,-5.0
201901,212752,0,159.0,3083.0,1000,-5.0
201901,209352,0,1174.0,3083.0,6300,-5.0
201901,247153,0,344.0,3083.0,900,-5.0
201901,11581,0,349.0,3082.0,1800,-5.0
201901,93896,0,929.0,3080.0,2000,-5.0
201901,38181,0,843.0,3078.0,1000,-5.0
201901,225961,0,759.0,3075.0,1000,-5.0
201901,198202,0,304.0,3075.0,1000,-5.0
201901,122307,0,904.0,3073.0,11700,-5.0
201901,252938,0,264.0,3072.0,1100,-5.0
201901,84602,0,744.0,3072.0,4300,-5.0
201901,192363,0,599.0,3071.0,1800,-5.0
201901,133859,0,507.0,3071.0,1000,-5.0
201901,49662,0,1.0,3070.0,5300,-5.0
201901,240170,0,1671.0,3068.0,14900,-5.0
201901,142234,0,766.0,3065.0,2100,-5.0
201901,100167,0,217.0,3061.0,1800,-5.0
201901,200853,0,867.0,3060.0,8900,-5.0
201901,61991,0,836.0,3060.0,1100,-5.0
201901,256188,0,245.0,3060.0,1200,-5.0
201901,77234,0,1032.0,3060.0,14200,-5.0
201901,45551,0,158.0,3060.0,9700,-5.0
201901,188906,0,1.0,3060.0,2600,-5.0
201901,55318,0,61.0,3060.0,3700,-5.0
201901,189755,0,1237.0,3060.0,1500,-5.0
201901,8377,0,494.0,3060.0,2300,-5.0
201901,12358,0,573.0,3060.0,1000,-5.0
201901,3391,0,164.0,3060.0,1800,-5.0
201901,190062,0,672.0,3060.0,4400,-5.0
201901,207164,0,856.0,3059.0,2600,-5.0
201901,50988,0,935.0,3059.0,10600,-5.0
201901,110154,0,1059.0,3059.0,4900,-5.0
201901,225463,0,1156.0,3059.0,2600,-5.0
201901,153977,0,593.0,3059.0,5800,-5.0
201901,67857,0,1.0,3059.0,7800,-5.0
201901,231135,0,428.0,3059.0,2600,-5.0
201901,117871,0,1540.0,3059.0,4700,-5.0
201901,9516,0,754.0,3059.0,2900,-5.0
201901,209842,0,2840.0,3059.0,34100,-5.0
201901,240594,0,344.0,3057.0,900,-5.0
201901,204855,0,815.0,3057.0,1000,-5.0
201901,193582,0,1748.0,3057.0,17900,-5.0
201901,141158,0,1295.0,3057.0,16500,-5.0
201901,246862,0,300.0,3055.0,3700,-5.0
201901,212669,0,533.0,3048.0,4300,-5.0
201901,82477,0,1049.0,3048.0,5600,-5.0
201901,197133,0,220.0,3048.0,5300,-5.0
201901,87845,0,10049.0,3045.0,88400,-5.0
201901,170721,0,1006.0,3045.0,5300,-5.0
201901,62969,0,640.0,3040.0,12600,-5.0
201901,207242,0,738.0,3039.0,6300,-5.0
201901,15207,0,1223.0,3038.0,5500,-5.0
201901,176841,0,699.0,3030.0,1000,-5.0
201901,244602,0,772.0,3030.0,4200,-5.0
201901,84814,0,4586.0,3029.0,44200,-5.0
201901,81125,0,1684.0,3029.0,5900,-5.0
201901,22984,0,154.0,3029.0,1000,-5.0
201901,246675,0,862.0,3029.0,1300,-5.0
201901,14064,0,1112.0,3028.0,5300,-5.0
201901,110594,0,850.0,3028.0,17100,-5.0
201901,58954,0,257.0,3025.0,3800,-5.0
201901,105667,0,870.0,3022.0,4500,-5.0
201901,235502,0,577.0,3022.0,1000,-5.0
201901,62553,0,676.0,3017.0,7700,-5.0
201901,233981,0,585.0,3016.0,1800,-5.0
201901,136344,0,753.0,3012.0,1300,-5.0
201901,226023,0,1245.0,3011.0,2600,-5.0
201901,156355,0,1496.0,3011.0,2500,-5.0
201901,202872,0,976.0,3011.0,2600,-5.0
201901,107601,0,1287.0,3008.0,7900,-5.0
201901,52034,0,387.0,3007.0,1000,-5.0
201901,151221,0,535.0,3007.0,2100,-5.0
201901,120881,0,643.0,3007.0,1000,-5.0
201901,193717,0,1300.0,3007.0,9300,-5.0
201901,239617,0,344.0,3007.0,1300,-5.0
201901,148764,0,2105.0,3007.0,7800,-5.0
201901,131881,0,2470.0,3007.0,30400,-5.0
201901,209904,0,1098.0,3007.0,10200,-5.0
201901,65917,0,523.0,3007.0,1300,-5.0
201901,149677,0,1902.0,3007.0,34400,-5.0
201901,79851,0,45.0,3007.0,1300,-5.0
201901,44981,0,1346.0,3007.0,6800,-5.0
201901,48017,0,580.0,3007.0,1700,-5.0
201901,239656,0,1010.0,3007.0,1300,-5.0
201901,2243,0,1184.0,3007.0,2600,-5.0
201901,102867,0,939.0,3007.0,10600,-5.0
201901,37484,0,317.0,3007.0,800,-5.0
201901,219107,0,135.0,3007.0,2700,-5.0
201901,109367,0,487.0,3007.0,1700,-5.0
201901,187313,0,1369.0,3007.0,16600,-5.0
201901,72660,0,725.0,3007.0,1900,-5.0
201901,94730,0,1.0,3007.0,13300,-5.0
201901,150938,0,453.0,3007.0,1000,-5.0
201901,246655,0,719.0,3007.0,10800,-5.0
201901,173755,0,686.0,3007.0,1200,-5.0
201901,238368,0,450.0,3007.0,1300,-5.0
201901,4055,0,548.0,3007.0,4600,-5.0
201901,155029,0,1001.0,3007.0,5500,-5.0
201901,2903,0,1.0,3007.0,8500,-5.0
201901,230461,0,514.0,3007.0,1000,-5.0
201901,72463,0,138.0,3007.0,5300,-5.0
201901,203676,0,510.0,3007.0,3400,-5.0
201901,5757,0,777.0,3007.0,1000,-5.0
201901,131702,0,1.0,3007.0,21800,-5.0
201901,201463,0,797.0,3007.0,5300,-5.0
201901,254360,0,868.0,3007.0,2600,-5.0
201901,153513,0,119.0,3007.0,1700,-5.0
201901,188313,0,1.0,3007.0,1000,-5.0
201901,254560,0,158.0,3007.0,9900,-5.0
201901,16326,0,3070.0,3007.0,39300,-5.0
201901,197982,0,974.0,3007.0,1000,-5.0
201901,106722,0,819.0,3007.0,10600,-5.0
201901,84095,0,117.0,3007.0,3700,-5.0
201901,160572,0,750.0,3007.0,8400,-5.0
201901,54111,0,1881.0,3007.0,17000,-5.0
201901,156178,0,203.0,3007.0,5300,-5.0
201901,18547,0,1930.0,3007.0,6300,-5.0
201901,83865,0,408.0,3007.0,1700,-5.0
201901,234221,0,1201.0,3007.0,23800,-5.0
201901,20755,0,1.0,3007.0,1500,-5.0
201901,149305,0,807.0,3007.0,1000,-5.0
201901,29605,0,122.0,3007.0,4300,-5.0
201901,15918,0,1304.0,3007.0,5600,-5.0
201901,21287,0,2114.0,3007.0,27000,-5.0
201901,251357,0,548.0,3007.0,3400,-5.0
201901,238466,0,373.0,3007.0,8400,-5.0
201901,153975,0,622.0,3007.0,2300,-5.0
201901,181662,0,1669.0,3007.0,21700,-5.0
201901,116661,0,2493.0,3007.0,12400,-5.0
201901,125745,0,799.0,3007.0,8700,-5.0
201901,234383,0,719.0,3007.0,3700,-5.0
201901,123049,0,1884.0,3007.0,6300,-5.0
201901,174706,0,1923.0,3007.0,28200,-5.0
201901,180409,0,79.0,3007.0,4800,-5.0
201901,144165,0,1347.0,3007.0,36300,-5.0
201901,237362,0,612.0,3007.0,7400,-5.0
201901,112580,0,360.0,3007.0,1000,-5.0
201901,209488,0,1349.0,3007.0,2500,-5.0
201901,19122,0,130.0,3007.0,1000,-5.0
201901,193443,0,1.0,3007.0,9500,-5.0
201901,243913,0,536.0,3007.0,1000,-5.0
201901,134467,0,417.0,3007.0,3500,-5.0
201901,44203,0,210.0,3007.0,3800,-5.0
201901,51542,0,922.0,3007.0,5200,-5.0
201901,25598,0,733.0,3007.0,19700,-5.0
201901,248248,0,344.0,3007.0,900,-5.0
201901,148626,0,407.0,3007.0,1700,-5.0
201901,97422,0,400.0,3007.0,11800,-5.0
201901,204435,0,1870.0,3007.0,6300,-5.0
201901,68248,0,455.0,3007.0,12300,-5.0
201901,150248,0,761.0,3007.0,5100,-5.0
201901,234704,0,344.0,3007.0,1300,-5.0
201901,148312,0,1505.0,3007.0,14500,-5.0
201901,121248,0,769.0,3007.0,8100,-5.0
201901,217281,0,198.0,3007.0,1000,-5.0
201901,134210,0,2873.0,3007.0,23100,-5.0
201901,123372,0,219.0,3007.0,1000,-5.0
201901,119266,0,888.0,3007.0,1300,-5.0
201901,82210,0,1080.0,3007.0,1800,-5.0
201901,41508,0,505.0,3007.0,2900,-5.0
201901,109940,0,1961.0,3007.0,24400,-5.0
201901,216206,0,962.0,3007.0,6300,-5.0
201901,149352,0,758.0,3007.0,1800,-5.0
201901,237664,0,264.0,3007.0,700,-5.0
201901,99647,0,926.0,3007.0,1300,-5.0
201901,173468,0,507.0,3007.0,1600,-5.0
201901,213365,0,743.0,3007.0,1300,-5.0
201901,242321,0,197.0,3007.0,2400,-5.0
201901,83351,0,1.0,3007.0,13700,-5.0
201901,194251,0,1735.0,3007.0,6100,-5.0
201901,84695,0,1.0,3007.0,7500,-5.0
201901,93877,0,1.0,3007.0,2500,-5.0
201901,82464,0,1267.0,3007.0,9500,-5.0
201901,109239,0,613.0,3007.0,1300,-5.0
201901,218519,0,1209.0,3007.0,1500,-5.0
201901,160954,0,1616.0,3007.0,25700,-5.0
201901,19984,0,1.0,3007.0,22700,-5.0
201901,213724,0,599.0,3007.0,2600,-5.0
201901,48254,0,2208.0,3007.0,24600,-5.0
201901,52386,0,598.0,3007.0,1200,-5.0
201901,33970,0,1134.0,3007.0,5300,-5.0
201901,59607,0,1.0,3007.0,80000,-5.0
201901,16341,0,2528.0,3007.0,30300,-5.0
201901,175278,0,541.0,3007.0,18600,-5.0
201901,236678,0,648.0,3007.0,7400,-5.0
201901,27582,0,217.0,3007.0,2000,-5.0
201901,143822,0,2211.0,3007.0,3400,-5.0
201901,213508,0,225.0,3007.0,2800,-5.0
201901,119585,0,302.0,3007.0,1000,-5.0
201901,60100,0,2167.0,3007.0,2100,-5.0
201901,190164,0,913.0,3007.0,11200,-5.0
201901,155385,0,383.0,3007.0,12600,-5.0
201901,130217,0,743.0,3007.0,2600,-5.0
201901,96678,0,2489.0,3007.0,6800,-5.0
201901,148782,0,521.0,3007.0,1600,-5.0
201901,130587,0,1033.0,3007.0,9800,-5.0
201901,59870,0,2556.0,3007.0,14500,-5.0
201901,156683,0,382.0,3007.0,1700,-5.0
201901,162466,0,171.0,3007.0,2900,-5.0
201901,226810,0,746.0,3007.0,2100,-5.0
201901,51607,0,790.0,3007.0,1000,-5.0
201901,56671,0,1050.0,3007.0,5400,-5.0
201901,14880,0,1.0,3007.0,2000,-5.0
201901,210671,0,693.0,3007.0,4200,-5.0
201901,71019,0,422.0,3007.0,1300,-5.0
201901,96018,0,694.0,3007.0,4400,-5.0
201901,66178,0,582.0,3007.0,9400,-5.0
201901,35108,0,577.0,3007.0,1700,-5.0
201901,86534,0,434.0,3007.0,8100,-5.0
201901,237204,0,205.0,3007.0,1000,-5.0
201901,184641,0,180.0,3007.0,2100,-5.0
201901,20495,0,1490.0,3007.0,1800,-5.0
201901,121151,0,509.0,3007.0,1900,-5.0
201901,37885,0,921.0,3007.0,9300,-5.0
201901,199995,0,740.0,3007.0,8400,-5.0
201901,147635,0,809.0,3007.0,1300,-5.0
201901,133255,0,2293.0,3007.0,2000,-5.0
201901,243720,0,872.0,3007.0,8200,-5.0
201901,143703,0,812.0,3007.0,11700,-5.0
201901,240614,0,75.0,3007.0,9000,-5.0
201901,118325,0,195.0,3007.0,2900,-5.0
201901,156688,0,439.0,3007.0,1900,-5.0
201901,80008,0,1418.0,3007.0,6200,-5.0
201901,147198,0,613.0,3007.0,1000,-5.0
201901,115698,0,569.0,3007.0,2600,-5.0
201901,78323,0,357.0,3007.0,8400,-5.0
201901,228503,0,466.0,3007.0,1800,-5.0
201901,245818,0,349.0,3007.0,1800,-5.0
201901,254652,0,1177.0,3007.0,5800,-5.0
201901,231381,0,802.0,3007.0,7400,-5.0
201901,197504,0,913.0,3007.0,6300,-5.0
201901,184717,0,350.0,3007.0,900,-5.0
201901,104097,0,1049.0,3007.0,6100,-5.0
201901,233441,0,1011.0,3007.0,9000,-5.0
201901,248267,0,503.0,3007.0,900,-5.0
201901,91737,0,717.0,3007.0,1200,-5.0
201901,22724,0,5435.0,3007.0,86600,-5.0
201901,54300,0,312.0,3007.0,1000,-5.0
201901,93254,0,742.0,3007.0,10600,-5.0
201901,108611,0,433.0,3007.0,1500,-5.0
201901,218307,0,155.0,3007.0,1000,-5.0
201901,212141,0,208.0,3007.0,1000,-5.0
201901,179637,0,1003.0,3007.0,5300,-5.0
201901,161725,0,529.0,3007.0,1700,-5.0
201901,167916,0,723.0,3007.0,19700,-5.0
201901,140736,0,293.0,3007.0,5800,-5.0
201901,141833,0,976.0,3007.0,1300,-5.0
201901,79525,0,2822.0,3007.0,49300,-5.0
201901,203968,0,776.0,3007.0,2100,-5.0
201901,198470,0,497.0,3007.0,17300,-5.0
201901,252658,0,370.0,3007.0,1000,-5.0
201901,122770,0,384.0,3007.0,1700,-5.0
201901,195755,0,1333.0,3007.0,13800,-5.0
201901,113970,0,1574.0,3007.0,7100,-5.0
201901,145408,0,1266.0,3007.0,7700,-5.0
201901,77111,0,221.0,3007.0,11000,-5.0
201901,160306,0,313.0,3007.0,4300,-5.0
201901,131192,0,786.0,3007.0,8200,-5.0
201901,121099,0,81.0,3007.0,1800,-5.0
201901,168411,0,714.0,3007.0,5300,-5.0
201901,251102,0,1047.0,3007.0,1400,-5.0
201901,126965,0,1.0,3007.0,18400,-5.0
201901,66962,0,366.0,3007.0,2500,-5.0
201901,172788,0,913.0,3007.0,2400,-5.0
201901,124941,0,681.0,3007.0,13500,-5.0
201901,102043,0,202.0,3007.0,3600,-5.0
201901,65172,0,576.0,3007.0,4600,-5.0
201901,195785,0,598.0,3007.0,1000,-5.0
201901,138504,0,360.0,3007.0,1000,-5.0
201901,43771,0,78.0,3007.0,3300,-5.0
201901,181768,0,766.0,3007.0,1000,-5.0
201901,21538,0,603.0,3007.0,1900,-5.0
201901,150025,0,2729.0,3007.0,35100,-5.0
201901,217423,0,1710.0,3007.0,5600,-5.0
201901,87227,0,246.0,3007.0,2600,-5.0
201901,118028,0,1.0,3007.0,31800,-5.0
201901,143808,0,1134.0,3007.0,2200,-5.0
201901,154888,0,897.0,3007.0,4900,-5.0
201901,28112,0,543.0,3007.0,2500,-5.0
201901,188458,0,814.0,3007.0,5900,-5.0
201901,239615,0,344.0,3007.0,900,-5.0
201901,6623,0,1250.0,3007.0,17900,-5.0
201901,194987,0,50.0,3007.0,1000,-5.0
201901,15716,0,960.0,3007.0,5300,-5.0
201901,51632,0,1401.0,3007.0,20500,-5.0
201901,247009,0,344.0,3007.0,900,-5.0
201901,215120,0,503.0,3007.0,1300,-5.0
201901,96875,0,1.0,3007.0,18300,-5.0
201901,130596,0,8333.0,3007.0,75700,-5.0
201901,184158,0,685.0,3007.0,20300,-5.0
201901,186275,0,2237.0,3007.0,6700,-5.0
201901,99156,0,505.0,3007.0,1000,-5.0
201901,200653,0,782.0,3007.0,6300,-5.0
201901,41497,0,9266.0,3007.0,87100,-5.0
201901,40320,0,1969.0,3007.0,10500,-5.0
201901,254296,0,1.0,3007.0,1900,-5.0
201901,156942,0,1436.0,3007.0,8500,-5.0
201901,32712,0,1.0,3007.0,2300,-5.0
201901,203512,0,495.0,3007.0,26100,-5.0
201901,117543,0,626.0,3007.0,7100,-5.0
201901,82012,0,2012.0,3007.0,19100,-5.0
201901,179455,0,537.0,3007.0,1000,-5.0
201901,196885,0,1234.0,3007.0,38600,-5.0
201901,21208,0,1768.0,3007.0,25800,-5.0
201901,25171,0,96.0,3007.0,1000,-5.0
201901,160683,0,339.0,3007.0,1000,-5.0
201901,119822,0,165.0,3007.0,1700,-5.0
201901,66839,0,857.0,3007.0,2600,-5.0
201901,199332,0,1.0,3007.0,4400,-5.0
201901,190652,0,460.0,3007.0,6300,-5.0
201901,10620,0,253.0,3007.0,9300,-5.0
201901,177173,0,165.0,3007.0,5300,-5.0
201901,164306,0,1.0,3007.0,40000,-5.0
201901,249979,0,294.0,3007.0,2600,-5.0
201901,49526,0,653.0,3007.0,9500,-5.0
201901,192042,0,813.0,3007.0,4600,-5.0
201901,236528,0,1332.0,3007.0,7400,-5.0
201901,200431,0,153.0,3007.0,1000,-5.0
201901,132587,0,201.0,3007.0,4200,-5.0
201901,17358,0,425.0,3007.0,1800,-5.0
201901,94250,0,1174.0,3007.0,5300,-5.0
201901,216653,0,480.0,3007.0,3700,-5.0
201901,116015,0,1018.0,3007.0,1300,-5.0
201901,43801,0,641.0,3007.0,1300,-5.0
201901,144975,0,818.0,3007.0,7400,-5.0
201901,166115,0,2026.0,3007.0,19100,-5.0
201901,171098,0,1158.0,3007.0,5300,-5.0
201901,25115,0,1165.0,3007.0,1400,-5.0
201901,181716,0,279.0,3007.0,1800,-5.0
201901,193715,0,149.0,3007.0,2500,-5.0
201901,79882,0,296.0,3007.0,11800,-5.0
201901,58677,0,677.0,3007.0,1300,-5.0
201901,177447,0,3464.0,3007.0,39600,-5.0
201901,130898,0,2199.0,3007.0,17000,-5.0
201901,131452,0,996.0,3007.0,5200,-5.0
201901,255635,0,755.0,3007.0,4700,-5.0
201901,85938,0,684.0,3007.0,14700,-5.0
201901,226352,0,1312.0,3007.0,13500,-5.0
201901,81517,0,385.0,3007.0,19700,-5.0
201901,194595,0,1661.0,3007.0,6500,-5.0
201901,129384,0,560.0,3007.0,1000,-5.0
201901,183930,0,708.0,3007.0,1000,-5.0
201901,129299,0,385.0,3007.0,1300,-5.0
201901,54707,0,2346.0,3007.0,14000,-5.0
201901,115443,0,369.0,3007.0,9200,-5.0
201901,137862,0,353.0,3007.0,1800,-5.0
201901,130949,0,2556.0,3007.0,20500,-5.0
201901,73054,0,2490.0,3007.0,30000,-5.0
201901,253367,0,1038.0,3007.0,1300,-5.0
201901,165435,0,509.0,3007.0,4500,-5.0
201901,110498,0,650.0,3007.0,17400,-5.0
201901,134708,0,693.0,3007.0,2000,-5.0
201901,252722,0,1.0,3007.0,1000,-5.0
201901,4864,0,337.0,3007.0,25500,-5.0
201901,151181,0,147.0,3007.0,1300,-5.0
201901,24817,0,210.0,3007.0,1100,-5.0
201901,102969,0,1.0,3007.0,40200,-5.0
201901,214677,0,572.0,3007.0,1800,-5.0
201901,76651,0,1.0,3007.0,1900,-5.0
201901,111406,1,1910.0,5194.0,19700,-5.0
201901,180834,0,1.0,3007.0,4400,-5.0
201901,32812,0,1597.0,3007.0,5600,-5.0
201901,236315,0,193.0,3007.0,800,-5.0
201901,85438,0,1.0,3007.0,1000,-5.0
201901,58583,0,612.0,3007.0,1900,-5.0
201901,202615,0,1804.0,3007.0,5700,-5.0
201901,75358,0,855.0,3007.0,5300,-5.0
201901,85175,0,602.0,3007.0,1900,-5.0
201901,229728,0,3689.0,3007.0,20000,-5.0
201901,77478,0,120.0,3007.0,3700,-5.0
201901,108849,0,1.0,3007.0,11500,-5.0
201901,250752,0,782.0,3007.0,1000,-5.0
201901,160352,0,489.0,3007.0,1700,-5.0
201901,114205,0,5864.0,3007.0,69800,-5.0
201901,170922,0,1444.0,3007.0,17400,-5.0
201901,228232,0,248.0,3007.0,1000,-5.0
201901,28665,0,4153.0,3007.0,39400,-5.0
201901,121005,0,1.0,3007.0,11800,-5.0
201901,153074,0,445.0,3004.0,9200,-5.0
